,Event.Id,Investigation.Type,Event.Date,Injury.Severity,Aircraft.damage,Aircraft.Category,Make,Model,Amateur.Built,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured
77206,20150622X43026,Accident,2015-06-21,Non-Fatal,Substantial,Airplane,GRUMMAN ACFT ENG COR-SCHWEIZER,G 164A,No,0.0,1.0,0.0,0.0
77207,20150622X70018,Accident,2015-06-21,Non-Fatal,Substantial,Airplane,MOONEY,M20K,No,0.0,0.0,0.0,1.0
77208,20150623X50951,Accident,2015-06-21,Non-Fatal,Substantial,Airplane,ERVIN REX H,BEAR HAWK,Yes,0.0,1.0,0.0,2.0
77210,20150701X71538,Accident,2015-06-21,Non-Fatal,Substantial,Airplane,FLIGHT DESIGN GMBH,CTLS,No,0.0,0.0,0.0,2.0
77211,20150707X73857,Accident,2015-06-22,Non-Fatal,Substantial,Airplane,GATES LEARJET CORP.,35A,No,0.0,0.0,0.0,4.0
77212,20150622X64755,Accident,2015-06-22,Fatal,Destroyed,Airplane,SHORT BROTHERS PLC,S312 TUCANO T MK1,No,1.0,0.0,0.0,0.0
77213,20150622X84004,Accident,2015-06-22,Non-Fatal,Substantial,Airplane,PIPER,PA 32R-301,No,0.0,0.0,0.0,4.0
77214,20150630X50136,Accident,2015-06-22,Fatal,Substantial,Airplane,CESSNA,185,No,2.0,0.0,0.0,1.0
77215,20150708X94659,Accident,2015-06-22,Non-Fatal,Substantial,Airplane,WEATHERLY,201B,No,0.0,0.0,0.0,1.0
77216,20150831X42354,Accident,2015-06-22,Non-Fatal,Substantial,Airplane,CESSNA,172,No,0.0,0.0,0.0,1.0
77217,20150623X74917,Accident,2015-06-23,Non-Fatal,Substantial,Airplane,CESSNA,TU206F,No,0.0,2.0,1.0,0.0
77218,20150624X01443,Accident,2015-06-23,Non-Fatal,Substantial,Airplane,QUICKSILVER,MX,Yes,0.0,0.0,0.0,1.0
77220,20150625X04520,Accident,2015-06-23,Non-Fatal,Substantial,Airplane,WSK PZL MIELEC,M 18A,No,0.0,0.0,0.0,1.0
77221,20150625X33609,Accident,2015-06-24,Non-Fatal,Substantial,Airplane,AERONCA,7AC,No,0.0,0.0,1.0,1.0
77222,20150701X31253,Accident,2015-06-24,Non-Fatal,Substantial,Airplane,AIR TRACTOR INC,AT 502B,No,0.0,0.0,0.0,1.0
77223,20150702X94044,Accident,2015-06-24,Non-Fatal,Substantial,Airplane,DIAMOND AIRCRAFT IND INC,DA 20 C1,No,0.0,0.0,0.0,1.0
77224,20150625X15034,Accident,2015-06-25,Fatal,Substantial,Airplane,DEHAVILLAND,DHC-3,No,9.0,0.0,0.0,0.0
77225,20150625X72945,Accident,2015-06-25,Non-Fatal,Substantial,Airplane,PIPER,PA 24,No,0.0,0.0,0.0,2.0
77227,20150629X02840,Accident,2015-06-25,Fatal,Destroyed,Airplane,LAKE,LA4 - 200,No,2.0,0.0,1.0,0.0
77228,20150629X72140,Accident,2015-06-25,Non-Fatal,Substantial,Airplane,QUICKSILVER,MXL II SPORT,Yes,0.0,0.0,1.0,0.0
77229,20150629X94923,Accident,2015-06-25,Non-Fatal,Substantial,Airplane,CESSNA,172 - S,No,0.0,0.0,0.0,1.0
77231,20150626X00651,Accident,2015-06-26,Fatal,Substantial,Airplane,STUHLMILLER ROBERT,EUROPA,Yes,1.0,0.0,0.0,0.0
77233,20150629X94226,Accident,2015-06-26,Non-Fatal,Substantial,Airplane,RANDALL W GRANDPRE,CH-701 ZENITH,Yes,0.0,1.0,0.0,1.0
77234,20150702X44556,Accident,2015-06-26,Non-Fatal,Substantial,Airplane,CESSNA,172N,No,0.0,0.0,0.0,2.0
77235,20150707X25224,Accident,2015-06-26,Non-Fatal,Substantial,Airplane,SILVAIRE,LUSCOMBE 8A,No,0.0,0.0,0.0,1.0
77236,20150708X75313,Accident,2015-06-26,Non-Fatal,Substantial,Airplane,BRYAN JERRY R,CH750,Yes,0.0,0.0,0.0,2.0
77237,20150716X34145,Accident,2015-06-26,Non-Fatal,Substantial,Airplane,HIER JAMES A,LONG EZ,Yes,0.0,0.0,0.0,1.0
77238,20150627X65446,Accident,2015-06-27,Fatal,Substantial,Airplane,CHRISTEN INDUSTRIES INC,PITTS S-2B,No,1.0,0.0,0.0,0.0
77240,20150629X10505,Accident,2015-06-27,Non-Fatal,Substantial,Airplane,CESSNA,U206G,No,0.0,0.0,0.0,5.0
77241,20150629X34613,Accident,2015-06-27,Non-Fatal,Substantial,Airplane,CESSNA,TR182,No,0.0,0.0,3.0,0.0
77243,20150630X92516,Accident,2015-06-27,Non-Fatal,Substantial,Airplane,MOONEY,M20R,No,0.0,0.0,0.0,4.0
77244,20150628X82902,Accident,2015-06-28,Fatal,Destroyed,Airplane,MANISCALCO,GREAT LAKES,Yes,1.0,0.0,1.0,0.0
77245,20150628X90626,Accident,2015-06-28,Fatal,Destroyed,Airplane,BEECH,A36,No,3.0,0.0,0.0,0.0
77246,20150629X22701,Accident,2015-06-28,Non-Fatal,Substantial,Airplane,BELLANCA,7GCBC,No,0.0,0.0,0.0,1.0
77247,20150629X60341,Accident,2015-06-28,Non-Fatal,Substantial,Airplane,BEECH,D17S,No,0.0,0.0,0.0,4.0
77248,20150629X64512,Accident,2015-06-28,Non-Fatal,Substantial,Airplane,CESSNA,150L,No,0.0,0.0,0.0,1.0
77249,20150630X34507,Accident,2015-06-28,Non-Fatal,Substantial,Airplane,PIPER,PA 28-180,No,0.0,2.0,0.0,2.0
77251,20150707X14509,Accident,2015-06-28,Non-Fatal,Substantial,Airplane,PIPER,PA 25-235,No,0.0,0.0,1.0,0.0
77252,20150708X81300,Accident,2015-06-28,Non-Fatal,Substantial,Airplane,CESSNA,170B,No,0.0,0.0,0.0,1.0
77253,20150629X63632,Accident,2015-06-29,Non-Fatal,Substantial,Airplane,DON W GUICE,ZODIAC 601XL,Yes,0.0,0.0,0.0,2.0
77255,20150701X91338,Accident,2015-06-29,Non-Fatal,No Damage,Airplane,BOEING,767 432ER,No,0.0,0.0,1.0,0.0
77256,20150706X40903,Accident,2015-06-29,Non-Fatal,Substantial,Airplane,JOHNSON GARY,PA 18 SUPER CUB KIT,Yes,0.0,0.0,0.0,1.0
77257,20150706X84840,Accident,2015-06-29,Non-Fatal,Substantial,Airplane,CESSNA,337,No,0.0,0.0,0.0,2.0
77259,20150717X41748,Accident,2015-06-29,Non-Fatal,No Damage,Airplane,AIRBUS INDUSTRIE,A320 212,No,0.0,0.0,1.0,155.0
77260,20150630X05144,Accident,2015-06-30,Non-Fatal,Substantial,Airplane,CESSNA,182D,No,0.0,1.0,1.0,0.0
77261,20150630X70800,Accident,2015-06-30,Non-Fatal,Substantial,Airplane,CESSNA,TR182,No,0.0,1.0,0.0,2.0
77262,20150630X71019,Accident,2015-06-30,Non-Fatal,Substantial,Airplane,SHORT BROS,SD3 60,No,0.0,0.0,0.0,2.0
77263,20150630X85451,Accident,2015-06-30,Non-Fatal,Substantial,Airplane,CESSNA,170,No,0.0,0.0,0.0,3.0
77264,20150701X21125,Accident,2015-06-30,Non-Fatal,Substantial,Airplane,BEECH,C 99,No,0.0,0.0,0.0,2.0
77265,20150701X91130,Accident,2015-06-30,Non-Fatal,No Damage,Airplane,BOEING,737 832,No,0.0,0.0,1.0,0.0
77267,20150714X51846,Accident,2015-06-30,Non-Fatal,Substantial,Airplane,CESSNA,180,No,0.0,0.0,0.0,2.0
77269,20150701X23218,Accident,2015-07-01,Fatal,Destroyed,Airplane,PIPER,PA 24-250,No,2.0,0.0,0.0,0.0
77270,20150701X63959,Accident,2015-07-01,Non-Fatal,Substantial,Airplane,GRUMMAN AMERICAN AVN. CORP.,AA 5A,No,0.0,0.0,0.0,1.0
77271,20150703X91507,Accident,2015-07-01,Non-Fatal,Substantial,Airplane,PIPER,PA28,No,0.0,1.0,0.0,1.0
77272,20150708X94019,Accident,2015-07-01,Non-Fatal,Substantial,Airplane,CESSNA,A188B,No,0.0,0.0,0.0,1.0
77274,20150703X34853,Accident,2015-07-02,Fatal,Destroyed,Airplane,PIPER,PA 22-135,No,1.0,0.0,0.0,0.0
77275,20150706X41332,Accident,2015-07-02,Non-Fatal,Substantial,Airplane,BOEING,A75N1 (PT17),No,0.0,0.0,0.0,1.0
77278,20150709X34206,Accident,2015-07-02,Non-Fatal,Substantial,Airplane,CESSNA,T182T,No,0.0,0.0,0.0,4.0
77281,20150703X14100,Accident,2015-07-03,Non-Fatal,Substantial,Airplane,PIPER,PA-18,No,0.0,0.0,0.0,1.0
77283,20150703X93830,Accident,2015-07-03,Fatal,Destroyed,Airplane,CESSNA,172P,No,1.0,0.0,0.0,0.0
77285,20150706X05023,Accident,2015-07-03,Non-Fatal,Substantial,Airplane,CESSNA,172D,No,0.0,1.0,0.0,0.0
77286,20150707X72048,Accident,2015-07-03,Non-Fatal,Substantial,Airplane,CESSNA,172N,No,0.0,0.0,0.0,1.0
77287,20150708X00559,Accident,2015-07-03,Non-Fatal,Substantial,Airplane,PIPER,PA 18-135,No,0.0,1.0,0.0,0.0
77289,20150714X52342,Accident,2015-07-03,Non-Fatal,Substantial,Airplane,SILVAIRE,LUSCOMBE 8A,No,0.0,0.0,0.0,1.0
77291,20150704X21503,Accident,2015-07-04,Non-Fatal,Substantial,Airplane,PIPER,PA 18-150,No,0.0,0.0,0.0,1.0
77292,20150704X24851,Accident,2015-07-04,Fatal,Substantial,Airplane,MOONEY,M20E,No,1.0,0.0,0.0,0.0
77293,20150704X65647,Accident,2015-07-04,Fatal,Substantial,Airplane,CHAMPION,7BCM,No,2.0,0.0,0.0,0.0
77294,20150708X72934,Accident,2015-07-04,Non-Fatal,Substantial,Airplane,AVIAT AIRCRAFT INC,A-1C-180,No,0.0,0.0,0.0,2.0
77295,20150714X25105,Accident,2015-07-04,Non-Fatal,Substantial,Airplane,PIPER,PA 24-250,No,0.0,0.0,0.0,2.0
77296,20150716X23930,Accident,2015-07-04,Non-Fatal,Substantial,Airplane,PIPER,J3C,No,0.0,0.0,0.0,1.0
77297,20150706X20035,Accident,2015-07-05,Non-Fatal,Substantial,Airplane,CESSNA,A188B,No,0.0,0.0,1.0,0.0
77298,20150706X51606,Accident,2015-07-05,Non-Fatal,Substantial,Airplane,CESSNA,182,No,0.0,0.0,0.0,3.0
77299,20150707X13004,Accident,2015-07-05,Non-Fatal,Substantial,Airplane,COLONIAL,C 1,No,0.0,0.0,1.0,0.0
77300,20150708X95117,Accident,2015-07-05,Fatal,Substantial,Airplane,ROCKWELL INTERNATIONAL,112TCA,No,1.0,0.0,1.0,0.0
77301,20150710X24450,Accident,2015-07-05,Non-Fatal,Substantial,Airplane,EVEKTOR-AEROTECHNIK AS,SPORTSTAR SL,No,0.0,0.0,0.0,1.0
77302,20150713X13009,Accident,2015-07-05,Non-Fatal,Substantial,Airplane,AVIAT AIRCRAFT INC,A-1C-180,No,0.0,0.0,0.0,1.0
77303,20150731X44501,Incident,2015-07-05,Non-Fatal,Minor,Airplane,BOEING,737-800,No,0.0,0.0,0.0,82.0
77304,20150707X14422,Accident,2015-07-06,Non-Fatal,Substantial,Airplane,QUEST AIRCRAFT COMPANY LLC,KODIAC 100,No,0.0,0.0,0.0,2.0
77305,20150709X73022,Accident,2015-07-06,Non-Fatal,Substantial,Airplane,CESSNA,182,No,0.0,0.0,0.0,4.0
77306,20150707X05738,Accident,2015-07-07,Non-Fatal,Substantial,Airplane,CESSNA,T210L,No,0.0,0.0,1.0,0.0
77307,20150707X10125,Accident,2015-07-07,Non-Fatal,Substantial,Airplane,CIRRUS DESIGN CORP,SR22,No,0.0,2.0,0.0,0.0
77308,20150707X22207,Accident,2015-07-07,Fatal,Destroyed,Airplane,CESSNA,150M,No,2.0,1.0,0.0,0.0
77310,20150810X40745,Incident,2015-07-07,Not Mentioned,No Damage,Airplane,EMBRAER,ERJ170 - 200STD,No,0.0,0.0,0.0,0.0
77311,20150708X82242,Accident,2015-07-08,Non-Fatal,Substantial,Airplane,PROGRESSIVE AERODYNE INC,SEAREY LSA,No,0.0,0.0,0.0,2.0
77313,20150709X65917,Accident,2015-07-08,Non-Fatal,Substantial,Airplane,PIPER,PA 28-140,No,0.0,0.0,2.0,0.0
77314,20150709X90721,Accident,2015-07-08,Non-Fatal,Substantial,Airplane,PILATUS,PC12,No,0.0,0.0,0.0,2.0
77315,20150714X20742,Accident,2015-07-08,Fatal,Destroyed,Airplane,AMATURE BUILT,PITTS,Yes,1.0,0.0,0.0,0.0
77316,20150709X35426,Accident,2015-07-09,Non-Fatal,Substantial,Airplane,WEATHERLY AVIATION CO INC,620B,No,0.0,0.0,0.0,1.0
77317,20150710X04415,Accident,2015-07-09,Non-Fatal,Substantial,Airplane,CESSNA,150J,No,0.0,1.0,0.0,0.0
77318,20150714X31451,Accident,2015-07-09,Non-Fatal,Substantial,Airplane,PIETENPOL,AIR CAMPER,Yes,0.0,0.0,0.0,1.0
77320,20150718X91408,Accident,2015-07-09,Non-Fatal,Substantial,Airplane,AYRES CORPORATION,S2R T34,No,0.0,0.0,0.0,1.0
77321,20150710X82210,Accident,2015-07-10,Non-Fatal,Substantial,Airplane,MOONEY,M 20G,No,0.0,0.0,0.0,2.0
77322,20150716X95232,Accident,2015-07-10,Non-Fatal,Substantial,Airplane,CESSNA,170,No,0.0,0.0,0.0,1.0
77323,20150713X50744,Accident,2015-07-11,Non-Fatal,Substantial,Airplane,HAPHEY BRUCE FREDERIC,MUSTANG II,Yes,0.0,1.0,0.0,0.0
77324,20150714X62513,Accident,2015-07-11,Fatal,Destroyed,Airplane,BEECH,A35,No,2.0,0.0,1.0,0.0
77325,20150714X75059,Accident,2015-07-11,Non-Fatal,Substantial,Airplane,LUSCOMBE,8A,No,0.0,0.0,0.0,2.0
77326,20150716X75302,Accident,2015-07-11,Non-Fatal,Substantial,Airplane,BRANDT LEROY E,CHALLENGER II,No,0.0,0.0,0.0,1.0
77327,20150716X91546,Accident,2015-07-11,Fatal,Destroyed,Airplane,PIPER,PA 22-160,No,2.0,0.0,0.0,0.0
77328,20150805X70830,Accident,2015-07-11,Non-Fatal,Substantial,Airplane,CESSNA,A185F,No,0.0,0.0,0.0,2.0
77329,20150731X22508,Incident,2015-07-12,Not Mentioned,No Damage,Airplane,BOEING,767 - 346,No,0.0,0.0,0.0,0.0
77332,20150713X41721,Accident,2015-07-12,Non-Fatal,Substantial,Airplane,CESSNA,210 5A(205A),No,0.0,1.0,0.0,4.0
77333,20150713X43208,Accident,2015-07-12,Non-Fatal,Substantial,Airplane,CESSNA,340,No,0.0,0.0,0.0,1.0
77334,20150713X85701,Accident,2015-07-12,Non-Fatal,Substantial,Airplane,CESSNA,210,No,0.0,0.0,0.0,2.0
77335,20150715X91005,Accident,2015-07-12,Non-Fatal,Substantial,Airplane,BARRON,STARDUSTER SA 300,Yes,0.0,0.0,0.0,1.0
77336,20150714X13011,Accident,2015-07-13,Non-Fatal,Substantial,Airplane,GRUMMAN AMERICAN AVN. CORP.,AA 5,No,0.0,0.0,0.0,3.0
77338,20150813X00148,Accident,2015-07-13,Non-Fatal,Destroyed,Airplane,PIPER,PA 30,No,0.0,1.0,0.0,0.0
77340,20150714X65632,Accident,2015-07-14,Fatal,Destroyed,Airplane,PIPER,PA 32-300,No,2.0,0.0,0.0,0.0
77341,20150714X71704,Accident,2015-07-14,Non-Fatal,Substantial,Airplane,PIPER,PA 12,No,0.0,0.0,0.0,2.0
77343,20150716X35419,Accident,2015-07-14,Non-Fatal,Substantial,Airplane,DAFOE GERALD W,TCOW SMITH CUB,Yes,0.0,0.0,0.0,1.0
77344,20150721X85141,Accident,2015-07-14,Non-Fatal,Substantial,Airplane,CESSNA,140,No,0.0,0.0,0.0,2.0
77345,20150724X83754,Incident,2015-07-14,Non-Fatal,No Damage,Airplane,AIRBUS,A330 - 323,No,0.0,0.0,0.0,123.0
77346,20150728X52812,Accident,2015-07-14,Non-Fatal,Destroyed,Airplane,CESSNA,182B,No,0.0,0.0,0.0,1.0
77347,20150716X85404,Accident,2015-07-15,Non-Fatal,Substantial,Airplane,PIPER,PA-28-151,No,0.0,1.0,0.0,0.0
77348,20150717X74403,Accident,2015-07-15,Non-Fatal,Substantial,Airplane,CHAMPION,7GCAA,No,0.0,0.0,0.0,2.0
77350,20150819X30131,Accident,2015-07-15,Non-Fatal,Destroyed,Airplane,PIPER,PA-32R-300,No,0.0,1.0,0.0,5.0
77351,20151203X82438,Incident,2015-07-16,Not Mentioned,Minor,Airplane,BOEING,737,No,0.0,0.0,0.0,0.0
77352,20150716X35209,Accident,2015-07-16,Non-Fatal,Substantial,Airplane,CESSNA AIRCRAFT CO,162,No,0.0,1.0,0.0,0.0
77353,20150718X93310,Accident,2015-07-16,Non-Fatal,Substantial,Airplane,YOUNG JOHN E,SEAREY,Yes,0.0,0.0,0.0,1.0
77354,20150720X84808,Accident,2015-07-16,Non-Fatal,Substantial,Airplane,DEVOE,CLIP WING,No,0.0,0.0,1.0,0.0
77355,20150803X40154,Accident,2015-07-16,Non-Fatal,Substantial,Airplane,CESSNA,170B,No,0.0,0.0,0.0,3.0
77357,20150806X12451,Accident,2015-07-17,Fatal,Destroyed,Airplane,3XTRIM,450 ULTRA,No,1.0,0.0,1.0,0.0
77358,20150629X13115,Accident,2015-07-17,Non-Fatal,Substantial,Airplane,AVENTURA,II,Yes,0.0,0.0,0.0,1.0
77359,20150718X04523,Accident,2015-07-17,Fatal,Substantial,Airplane,CESSNA,207A,No,1.0,0.0,4.0,0.0
77361,20150721X83402,Accident,2015-07-17,Non-Fatal,Substantial,Airplane,CESSNA,172RG,No,0.0,0.0,0.0,2.0
77362,20150821X24627,Accident,2015-07-17,Non-Fatal,Substantial,Airplane,ERCOUPE,415-C,No,0.0,0.0,0.0,1.0
77363,20150719X03208,Accident,2015-07-18,Fatal,Destroyed,Airplane,CESSNA,T310R,No,4.0,0.0,0.0,0.0
77364,20150720X33339,Accident,2015-07-18,Non-Fatal,Substantial,Airplane,SMITH,STEEN SKYBOLT,Yes,0.0,1.0,0.0,0.0
77365,20150720X85830,Accident,2015-07-18,Non-Fatal,Substantial,Airplane,CESSNA,182Q,No,0.0,0.0,0.0,2.0
77366,20150721X35454,Accident,2015-07-18,Non-Fatal,Substantial,Airplane,PIPER,PA 32-300,No,0.0,0.0,0.0,1.0
77367,20150722X93738,Accident,2015-07-18,Non-Fatal,Substantial,Airplane,CESSNA,R172K,No,0.0,0.0,0.0,2.0
77369,20150811X91854,Accident,2015-07-18,Non-Fatal,Substantial,Airplane,ERCOUPE,415,No,0.0,0.0,0.0,1.0
77370,20151013X85501,Accident,2015-07-18,Non-Fatal,Substantial,Airplane,MAULE,MX7,No,0.0,3.0,1.0,0.0
77371,20150719X02305,Accident,2015-07-19,Non-Fatal,Destroyed,Airplane,PIPER,PA 28-181,No,0.0,0.0,4.0,0.0
77372,20150721X25227,Accident,2015-07-19,Non-Fatal,Substantial,Airplane,BEECH,35-C33,No,0.0,0.0,0.0,1.0
77373,20150721X30025,Accident,2015-07-19,Non-Fatal,Substantial,Airplane,CESSNA,172S,No,0.0,0.0,0.0,4.0
77374,20150722X24420,Accident,2015-07-19,Non-Fatal,Substantial,Airplane,GRUMMAN AMERICAN AVN. CORP.,AA1B,No,0.0,0.0,0.0,2.0
77376,20150722X71220,Accident,2015-07-19,Non-Fatal,Substantial,Airplane,LUSCOMBE,8A,No,0.0,1.0,0.0,1.0
77377,20150722X81510,Accident,2015-07-19,Non-Fatal,Destroyed,Airplane,CESSNA,206G,No,0.0,0.0,1.0,0.0
77378,20150727X83106,Accident,2015-07-19,Fatal,Substantial,Airplane,GLASAIR,SH-2FT,Yes,1.0,0.0,1.0,0.0
77379,20150729X51240,Accident,2015-07-19,Fatal,Destroyed,Airplane,CESSNA,210D,No,1.0,1.0,0.0,0.0
77380,20150803X93751,Accident,2015-07-19,Non-Fatal,Substantial,Airplane,ALON,A2,No,0.0,1.0,0.0,0.0
77381,20150812X05042,Accident,2015-07-19,Non-Fatal,Substantial,Airplane,ROBERTS BRUCE W,VANS AIRCRAFT RV 9A,Yes,0.0,2.0,0.0,0.0
77382,20150721X13320,Accident,2015-07-20,Fatal,Destroyed,Airplane,CESSNA,U206G,No,1.0,0.0,0.0,0.0
77383,20150729X83049,Accident,2015-07-20,Non-Fatal,Substantial,Airplane,CESSNA,150G,No,0.0,0.0,0.0,2.0
77384,20150729X84008,Accident,2015-07-20,Non-Fatal,Substantial,Airplane,PIPER,PA 18A 150,No,0.0,0.0,0.0,2.0
77386,20150721X95723,Accident,2015-07-21,Non-Fatal,Substantial,Airplane,CESSNA,182Q,No,0.0,0.0,0.0,2.0
77388,20150727X42358,Accident,2015-07-21,Non-Fatal,Substantial,Airplane,PIPER,PA 18-150,No,0.0,0.0,0.0,2.0
77389,20150721X22557,Accident,2015-07-22,Fatal,Destroyed,Airplane,AERONCA,7BCM (L-16A),No,2.0,0.0,0.0,0.0
77390,20150722X35237,Accident,2015-07-22,Fatal,Destroyed,Airplane,CIRRUS DESIGN CORP,SR20,No,1.0,0.0,1.0,0.0
77391,20150722X51858,Accident,2015-07-22,Non-Fatal,Substantial,Airplane,PIPER,PA-46-310P,No,0.0,2.0,3.0,0.0
77392,20150723X30553,Accident,2015-07-22,Non-Fatal,Substantial,Airplane,LUSCOMBE,8E,No,0.0,0.0,1.0,0.0
77393,20150723X33213,Accident,2015-07-22,Non-Fatal,Substantial,Airplane,CESSNA,U206F,No,0.0,0.0,0.0,1.0
77395,20150723X82826,Accident,2015-07-22,Non-Fatal,Substantial,Airplane,PIPER,PA 18-150,No,0.0,0.0,0.0,1.0
77396,20150723X91538,Accident,2015-07-22,Non-Fatal,Substantial,Airplane,AIR TRACTOR INC,AT 402B,No,0.0,0.0,0.0,1.0
77397,20150727X53423,Accident,2015-07-22,Non-Fatal,Substantial,Airplane,CESSNA,182E,No,0.0,0.0,0.0,1.0
77399,20150729X83103,Accident,2015-07-22,Non-Fatal,Substantial,Airplane,CANADAIR,CL-600-2B16,No,0.0,0.0,0.0,2.0
77401,20150727X44635,Incident,2015-07-23,Non-Fatal,No Damage,Airplane,AIRBUS,A330 - 223,No,0.0,0.0,0.0,198.0
77402,20150723X32606,Accident,2015-07-23,Non-Fatal,Substantial,Airplane,CESSNA,182,No,0.0,0.0,0.0,4.0
77403,20150724X25926,Accident,2015-07-23,Non-Fatal,Substantial,Airplane,KINNER,SPORTSTER B,No,0.0,0.0,0.0,1.0
77404,20150726X03836,Accident,2015-07-23,Non-Fatal,Substantial,Airplane,NORTH AMERICAN,NAVION,No,0.0,1.0,1.0,0.0
77406,20150727X44531,Accident,2015-07-23,Non-Fatal,Substantial,Airplane,AERONCA,7BCM,No,0.0,0.0,0.0,1.0
77407,20150728X80758,Accident,2015-07-23,Non-Fatal,Substantial,Airplane,AERO COMMANDER,100,No,0.0,1.0,1.0,0.0
77408,20150729X01126,Accident,2015-07-23,Non-Fatal,Substantial,Airplane,PIPER,PA-28R-180,No,0.0,0.0,0.0,2.0
77409,20150730X54046,Accident,2015-07-23,Non-Fatal,Substantial,Airplane,WELCH FLOYD L,QUICKIE Q 2,Yes,0.0,0.0,0.0,1.0
77410,20150803X45031,Accident,2015-07-23,Non-Fatal,Substantial,Airplane,CESSNA,172R,No,0.0,0.0,0.0,1.0
77411,20150810X74120,Accident,2015-07-23,Non-Fatal,Substantial,Airplane,CESSNA,150M,No,0.0,0.0,0.0,2.0
77413,20150724X22847,Accident,2015-07-24,Non-Fatal,Substantial,Airplane,CHAMPION,7GCBC,No,0.0,0.0,0.0,2.0
77415,20150727X90643,Accident,2015-07-24,Non-Fatal,Substantial,Airplane,FOUND ACFT CANADA INC,FBA 2C1,No,0.0,0.0,0.0,3.0
77417,20150728X52220,Accident,2015-07-24,Non-Fatal,Substantial,Airplane,PIPER,J3C 65,No,0.0,1.0,0.0,0.0
77418,20150729X33718,Accident,2015-07-24,Fatal,Substantial,Airplane,PIPER,PA-28-151,No,2.0,0.0,0.0,0.0
77419,20150801X43013,Accident,2015-07-24,Non-Fatal,Substantial,Airplane,ISRAEL AIRCRAFT INDUSTRIES,1125 WESTWIND ASTRA,No,0.0,0.0,0.0,7.0
77420,20151021X50032,Incident,2015-07-24,Not Mentioned,No Damage,Airplane,CESSNA,525,No,0.0,0.0,0.0,0.0
77421,20150725X03453,Accident,2015-07-25,Non-Fatal,Substantial,Airplane,CESSNA,A188B,No,0.0,1.0,0.0,0.0
77423,20150726X63030,Accident,2015-07-25,Fatal,Substantial,Airplane,SANFORD,ZENITH CH 601XL,Yes,2.0,0.0,0.0,0.0
77424,20150727X15218,Accident,2015-07-25,Non-Fatal,Substantial,Airplane,STINSON,108 - 3,No,0.0,0.0,0.0,1.0
77425,20150727X34345,Accident,2015-07-25,Fatal,Destroyed,Airplane,COX,BEDE BD-5G,Yes,1.0,0.0,0.0,0.0
77426,20150727X41011,Accident,2015-07-25,Fatal,Substantial,Airplane,PIPER,PA38 - 112,No,1.0,0.0,0.0,0.0
77428,20150728X50919,Accident,2015-07-25,Non-Fatal,Substantial,Airplane,PIPER,PA-28-151,No,0.0,0.0,0.0,1.0
77429,20150728X51412,Accident,2015-07-25,Non-Fatal,Substantial,Airplane,BEECH,A36,No,0.0,1.0,0.0,1.0
77430,20150730X23141,Accident,2015-07-25,Non-Fatal,Substantial,Airplane,BOEING,B75N1,No,0.0,1.0,0.0,0.0
77431,20150731X02207,Accident,2015-07-25,Non-Fatal,Substantial,Airplane,CESSNA,T210L,No,0.0,0.0,0.0,1.0
77433,20150812X90823,Incident,2015-07-25,Non-Fatal,No Damage,Airplane,REIMS AVIATION SA,CESSNA F172N,No,0.0,0.0,0.0,4.0
77434,20150726X81208,Accident,2015-07-26,Fatal,Substantial,Airplane,BEECH,V35B,No,2.0,0.0,0.0,0.0
77435,20150726X91421,Accident,2015-07-26,Non-Fatal,Substantial,Airplane,CESSNA,195A,No,0.0,2.0,0.0,0.0
77436,20150727X04650,Accident,2015-07-26,Non-Fatal,Substantial,Airplane,EVEKTOR-AEROTECHNIK AS,SPORTSTAR,No,0.0,0.0,0.0,1.0
77437,20150727X30516,Accident,2015-07-26,Non-Fatal,Substantial,Airplane,NORTON CLAUDE C,TAILWIND   W8,Yes,0.0,2.0,0.0,0.0
77438,20150730X31026,Accident,2015-07-26,Fatal,Destroyed,Airplane,PIPER,PA46 - 350P,No,2.0,0.0,3.0,0.0
77439,20150730X61616,Accident,2015-07-26,Fatal,No Damage,Airplane,CESSNA,182,No,1.0,0.0,0.0,0.0
77440,20150806X95619,Accident,2015-07-26,Non-Fatal,Substantial,Airplane,CESSNA,180J,No,0.0,0.0,0.0,4.0
77441,20150726X10512,Accident,2015-07-27,Fatal,Destroyed,Airplane,BEECH,F35,No,1.0,0.0,0.0,0.0
77442,20150727X95755,Accident,2015-07-27,Fatal,Destroyed,Airplane,BEECH,M35,No,4.0,0.0,0.0,0.0
77443,20150730X33309,Incident,2015-07-27,Not Mentioned,Minor,Airplane,BOEING,747 - 467F,No,0.0,0.0,0.0,0.0
77444,20150903X54524,Incident,2015-07-27,Non-Fatal,No Damage,Airplane,BOMBARDIER,CL600 2E25,No,0.0,0.0,0.0,98.0
77445,20150923X85658,Incident,2015-07-27,Non-Fatal,Minor,Airplane,BOEING,747,No,0.0,0.0,0.0,2.0
77446,20150728X85916,Accident,2015-07-28,Fatal,Substantial,Airplane,CHRISTENSEN STEVE,WHEELER EXPRESS,Yes,3.0,0.0,0.0,0.0
77447,20150729X12539,Accident,2015-07-29,Fatal,Destroyed,Airplane,SOCATA,TBM 700,No,2.0,0.0,0.0,0.0
