,Event.Id,Investigation.Type,Event.Date,Injury.Severity,Aircraft.damage,Aircraft.Category,Make,Model,Amateur.Built,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured
85776,20200518X91614,Accident,2020-05-16,Non-Fatal,Substantial,Helicopter,ROTORWAY,EXEC,No,0.0,1.0,0.0,0.0
85786,20200520X22054,Accident,2020-05-20,Non-Fatal,Substantial,Helicopter,BELL,OH-58A,No,0.0,0.0,0.0,2.0
85820,20200530X44435,Accident,2020-05-30,Fatal,Destroyed,Helicopter,SCHWEIZER,269C-1,No,1.0,0.0,0.0,0.0
85822,20200602X84055,Accident,2020-05-30,Non-Fatal,Substantial,Helicopter,BELL,206,No,0.0,0.0,0.0,1.0
85849,20200602X90714,Accident,2020-06-02,Fatal,Destroyed,Helicopter,BELL,206,No,3.0,0.0,0.0,0.0
85867,20200604X93452,Accident,2020-06-04,Non-Fatal,Substantial,Helicopter,ENSTROM,480,No,0.0,1.0,0.0,0.0
85922,20200615X01458,Accident,2020-06-15,Non-Fatal,Substantial,Helicopter,BELL,47G,No,0.0,0.0,0.0,3.0
85931,20200617X85704,Accident,2020-06-16,Non-Fatal,Substantial,Helicopter,ROBINSON,R22,No,0.0,0.0,0.0,1.0
85938,20200618X72422,Accident,2020-06-17,Fatal,Destroyed,Helicopter,BELL,206,No,2.0,0.0,0.0,0.0
85942,20200618X83813,Accident,2020-06-18,Fatal,Substantial,Helicopter,ROBINSON,R66,No,1.0,0.0,0.0,0.0
85952,20200622X30444,Accident,2020-06-21,Non-Fatal,Substantial,Helicopter,SCHWEIZER,269C,No,0.0,0.0,0.0,1.0
85954,20200622X42619,Accident,2020-06-21,Non-Fatal,Destroyed,Helicopter,AEROSPATIALE,SA342J,No,0.0,2.0,0.0,0.0
85963,20200623X62740,Accident,2020-06-23,Non-Fatal,Substantial,Helicopter,SCHWEIZER,269C,No,0.0,0.0,0.0,2.0
85968,20200623X23649,Accident,2020-06-24,Fatal,Destroyed,Helicopter,ENSTROM,280,No,1.0,0.0,1.0,0.0
85975,20200625X33702,Accident,2020-06-24,Non-Fatal,Destroyed,Helicopter,BELL,407,No,0.0,0.0,0.0,2.0
85981,20200625X33153,Accident,2020-06-25,Non-Fatal,Substantial,Helicopter,BELL,206,No,0.0,0.0,1.0,0.0
85989,20200629X14153,Accident,2020-06-27,Non-Fatal,Substantial,Helicopter,ROBINSON,R44,No,0.0,0.0,0.0,3.0
85998,20201104102238,Accident,2020-06-29,Not Mentioned,Substantial,Helicopter,BELL,204,No,0.0,0.0,0.0,0.0
85999,20200706X02113,Accident,2020-06-30,Fatal,Destroyed,Helicopter,ROBINSON,R22,No,2.0,0.0,0.0,0.0
86014,20200715X31616,Accident,2020-07-02,Non-Fatal,Substantial,Helicopter,ROBINSON,R44,No,0.0,0.0,0.0,1.0
86023,20200704X12416,Accident,2020-07-04,Non-Fatal,Destroyed,Helicopter,ENSTROM,280,No,0.0,1.0,0.0,0.0
86025,20200705X55450,Accident,2020-07-04,Non-Fatal,Substantial,Helicopter,MBB,BK117,No,0.0,0.0,0.0,4.0
86027,20200707X11331,Accident,2020-07-04,Fatal,Substantial,Helicopter,ROBINSON,R44,No,2.0,0.0,2.0,0.0
86046,20200730X11342,Accident,2020-07-06,Non-Fatal,Substantial,Helicopter,ROBINSON,R22,No,0.0,1.0,0.0,1.0
86049,20200707X72533,Accident,2020-07-07,Fatal,Destroyed,Helicopter,BELL,UH1H,No,1.0,0.0,0.0,0.0
86051,20200713X11352,Accident,2020-07-08,Non-Fatal,Substantial,Helicopter,ROBINSON,R22,No,0.0,0.0,0.0,1.0
86064,20200715X05525,Accident,2020-07-10,Non-Fatal,Substantial,Helicopter,ROBINSON,R44,No,0.0,0.0,0.0,1.0
86071,20200711X95026,Accident,2020-07-11,Non-Fatal,Destroyed,Helicopter,AEROSPATIALE,AS355,No,0.0,0.0,2.0,0.0
86105,20200727X14108,Accident,2020-07-16,Non-Fatal,Destroyed,Helicopter,MD HELICOPTER,600,No,0.0,1.0,3.0,0.0
86107,20200716X10253,Accident,2020-07-16,Non-Fatal,Substantial,Helicopter,BELL,206L-1,No,0.0,0.0,0.0,1.0
86111,20200717X44819,Accident,2020-07-17,Fatal,Destroyed,Helicopter,HILLER,UH 12D,No,1.0,0.0,0.0,0.0
86126,20200720X84108,Accident,2020-07-20,Non-Fatal,Destroyed,Helicopter,MD HELICOPTER,600,No,0.0,0.0,0.0,3.0
86129,20200721X03323,Accident,2020-07-20,Fatal,Substantial,Helicopter,ROBINSON,R44,No,1.0,0.0,2.0,0.0
86130,20200722X61420,Accident,2020-07-20,Non-Fatal,Substantial,Helicopter,ROBINSON,R44,No,0.0,0.0,0.0,1.0
86138,20200723X65737,Accident,2020-07-21,Non-Fatal,Substantial,Helicopter,MCDONNELL DOUGLAS,600,No,0.0,0.0,0.0,1.0
86152,20200724X84946,Accident,2020-07-24,Fatal,Destroyed,Helicopter,BRANTLY,B2B,No,1.0,0.0,0.0,0.0
86153,20200725X12343,Accident,2020-07-24,Non-Fatal,Substantial,Helicopter,ROBINSON,R44,No,0.0,0.0,0.0,1.0
86173,20200727X61210,Accident,2020-07-27,Non-Fatal,Substantial,Helicopter,ROBINSON,R44,No,0.0,0.0,0.0,1.0
86175,20200727X90604,Accident,2020-07-27,Non-Fatal,Substantial,Helicopter,ROBINSON,R44,No,0.0,1.0,0.0,0.0
86193,20200731X20050,Accident,2020-07-31,Non-Fatal,Substantial,Helicopter,BELL,OH58A,No,0.0,1.0,0.0,0.0
86194,20200731X20700,Accident,2020-07-31,Non-Fatal,Substantial,Helicopter,ROBINSON,R44,No,0.0,0.0,1.0,0.0
86209,20200803X11310,Accident,2020-08-03,Fatal,Substantial,Helicopter,EUROCOPTER,EC130,No,1.0,0.0,0.0,3.0
86223,20200811X33852,Accident,2020-08-05,Non-Fatal,Substantial,Helicopter,HUGHES,369,No,0.0,0.0,0.0,1.0
86225,20200806X70122,Accident,2020-08-06,Non-Fatal,Substantial,Helicopter,HUGHES,369A,No,0.0,0.0,0.0,2.0
86238,20200808X64216,Accident,2020-08-08,Fatal,Destroyed,Helicopter,BELL,206,No,3.0,0.0,1.0,0.0
86240,20200809X02446,Accident,2020-08-08,Non-Fatal,Substantial,Helicopter,ROBINSON,R44,No,0.0,0.0,1.0,0.0
86279,20200821X01340,Accident,2020-08-16,Not Mentioned,Substantial,Helicopter,ROBINSON,R22,No,0.0,0.0,0.0,0.0
86294,20200819X80931,Accident,2020-08-19,Fatal,Destroyed,Helicopter,"ARROW-FALCON EXPORTERS, INC.",UH-1H,No,1.0,0.0,0.0,0.0
86323,20200824X33907,Accident,2020-08-24,Non-Fatal,Substantial,Helicopter,BELL,205,No,0.0,0.0,0.0,6.0
86333,20200925X03835,Incident,2020-08-24,Not Mentioned,Minor,Helicopter,ROBINSON,R44,No,0.0,0.0,0.0,0.0
86334,20200825X03507,Accident,2020-08-25,Non-Fatal,Substantial,Helicopter,EUROCOPTER,AS350,No,0.0,1.0,0.0,0.0
86337,20200824X31000,Accident,2020-08-25,Fatal,Substantial,Helicopter,KAMAN,K 1200,No,1.0,0.0,0.0,0.0
86355,20200901X24902,Accident,2020-08-28,Not Mentioned,Destroyed,Helicopter,BELL,206,No,0.0,0.0,0.0,0.0
86392,20200908X83855,Accident,2020-09-06,Non-Fatal,Substantial,Helicopter,EUROCOPTER,AS 350,No,0.0,0.0,0.0,2.0
86393,20200909X14532,Accident,2020-09-06,Non-Fatal,Substantial,Helicopter,ROBINSON,R22,No,0.0,0.0,0.0,2.0
86407,20201007102112,Accident,2020-09-09,Non-Fatal,Destroyed,Helicopter,BELL,206,No,0.0,0.0,1.0,0.0
86415,20200917X42444,Accident,2020-09-10,Non-Fatal,Substantial,Helicopter,ROTORWAY,EXEC 162F,Yes,0.0,0.0,0.0,2.0
86447,20200916X90520,Accident,2020-09-15,Non-Fatal,Substantial,Helicopter,BELL,407,No,0.0,0.0,0.0,2.0
86461,20200919X55955,Accident,2020-09-19,Fatal,Destroyed,Helicopter,DEROUSSE,Safari,Yes,1.0,0.0,0.0,0.0
86469,20201015102151,Accident,2020-09-19,Non-Fatal,Substantial,Helicopter,ROBINSON,R44,No,0.0,0.0,0.0,1.0
86496,20200930102059,Accident,2020-09-22,Non-Fatal,Substantial,Helicopter,MD HELICOPTER,369,No,0.0,0.0,0.0,2.0
86514,20200928102039,Incident,2020-09-25,Non-Fatal,No Damage,Helicopter,SIKORSKY,S92,No,0.0,0.0,0.0,5.0
86591,20201010102127,Accident,2020-10-10,Non-Fatal,Substantial,Helicopter,ENSTROM,480,No,0.0,1.0,0.0,2.0
86611,20201030102216,Accident,2020-10-15,Fatal,Substantial,Helicopter,ROBINSON,R44,No,2.0,0.0,0.0,0.0
86613,20201019102161,Accident,2020-10-16,Non-Fatal,Substantial,Helicopter,BELL,206,No,0.0,0.0,0.0,1.0
86616,20201022102178,Accident,2020-10-16,Non-Fatal,Substantial,Helicopter,ROBINSON,R44,No,0.0,2.0,0.0,1.0
86619,20210518103100,Accident,2020-10-17,Non-Fatal,Substantial,Helicopter,ROBINSON,R44,No,0.0,0.0,0.0,3.0
86620,20201019102162,Accident,2020-10-18,Non-Fatal,Substantial,Helicopter,ROBINSON,R22,No,0.0,0.0,1.0,0.0
86623,20201019102165,Accident,2020-10-18,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER COMPANY,R44 II,No,0.0,0.0,0.0,1.0
86634,20201024102183,Accident,2020-10-21,Non-Fatal,Substantial,Helicopter,BELL,206,No,0.0,1.0,0.0,0.0
86655,20201029102214,Accident,2020-10-25,Not Mentioned,Substantial,Helicopter,ROBINSON,R44,No,0.0,0.0,0.0,0.0
86658,20201027102200,Accident,2020-10-27,Non-Fatal,Substantial,Helicopter,AMERICAN EUROCOPTER,AS350B3,No,0.0,1.0,0.0,0.0
86662,20201028102204,Accident,2020-10-27,Non-Fatal,Substantial,Helicopter,HUGHES,369,No,0.0,0.0,0.0,1.0
86693,20201107102246,Accident,2020-11-06,Non-Fatal,Substantial,Helicopter,AGUSTA,A109,No,0.0,1.0,0.0,2.0
86704,20201209102392,Accident,2020-11-07,Non-Fatal,Substantial,Helicopter,SCHWEIZER,269C,No,0.0,0.0,0.0,2.0
86706,20201109102253,Accident,2020-11-08,Non-Fatal,Substantial,Helicopter,BELL,206,No,0.0,0.0,0.0,1.0
86719,20201203102373,Accident,2020-11-10,Non-Fatal,Substantial,Helicopter,BELL,407,No,0.0,1.0,3.0,1.0
86727,20201118102303,Accident,2020-11-12,Fatal,Destroyed,Helicopter,ROTORSPORT UK,Cavalon,No,1.0,0.0,0.0,0.0
86732,20201117102298,Accident,2020-11-14,Non-Fatal,Substantial,Helicopter,AEROSPATIALE,AS355,No,0.0,0.0,0.0,1.0
86750,20201120102310,Accident,2020-11-18,Non-Fatal,Substantial,Helicopter,ROBINSON,R44,No,0.0,0.0,0.0,2.0
86788,20201203102369,Accident,2020-12-02,Fatal,Destroyed,Helicopter,ROBINSON,R44,No,2.0,0.0,0.0,0.0
86794,20201208102385,Accident,2020-12-05,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER COMPANY,R44 II,No,0.0,0.0,0.0,5.0
86808,20201210102399,Accident,2020-12-10,Fatal,Destroyed,Helicopter,ROBINSON,R44,No,2.0,0.0,0.0,0.0
86815,20201222102447,Accident,2020-12-11,Fatal,Substantial,Helicopter,BELL,206,No,1.0,0.0,0.0,0.0
86836,20201221102442,Accident,2020-12-20,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R44,No,0.0,1.0,0.0,0.0
